X, Y, Z, Tilt, Pitch, Yaw, Success
0.245, 0.065, -0.08, 0, 0, 0, 1
0.245, 0.065, -0.075, 0, 0, 0, 1
0.245, 0.065, -0.07, 0, 0, 0, 1
0.245, 0.065, -0.065, 0, 0, 0, 1
0.245, 0.065, -0.06, 0, 0, 0, 1
0.245, 0.065, -0.055, 0, 0, 0, 1
0.245, 0.065, -0.05, 0, 0, 0, 1
0.245, 0.065, -0.045, 0, 0, 0, 1
0.245, 0.065, -0.04, 0, 0, 0, 1
0.245, 0.065, -0.035, 0, 0, 0, 1
0.245, 0.065, -0.03, 0, 0, 0, 1
0.245, 0.065, -0.025, 0, 0, 0, 1
0.245, 0.065, -0.02, 0, 0, 0, 1
0.245, 0.065, -0.015, 0, 0, 0, 1
0.245, 0.065, -0.01, 0, 0, 0, 1
0.245, 0.065, -0.005, 0, 0, 0, 1
0.245, 0.065, 0.0, 0, 0, 0, 1
0.245, 0.065, 0.005, 0, 0, 0, 1
0.245, 0.065, 0.01, 0, 0, 0, 1
0.245, 0.065, 0.015, 0, 0, 0, 0
0.245, 0.065, 0.02, 0, 0, 0, 0
0.245, 0.065, 0.025, 0, 0, 0, 0
0.245, 0.065, 0.03, 0, 0, 0, 0
0.245, 0.065, 0.035, 0, 0, 0, 0
0.245, 0.065, 0.04, 0, 0, 0, 0
0.245, 0.065, 0.045, 0, 0, 0, 0
0.245, 0.065, 0.05, 0, 0, 0, 0
0.245, 0.065, 0.055, 0, 0, 0, 0
0.245, 0.065, 0.06, 0, 0, 0, 0
0.245, 0.065, 0.065, 0, 0, 0, 0
0.245, 0.065, 0.07, 0, 0, 0, 0
0.245, 0.065, 0.075, 0, 0, 0, 0
0.245, 0.065, 0.08, 0, 0, 0, 0
0.245, 0.065, 0.085, 0, 0, 0, 0
0.245, 0.065, 0.09, 0, 0, 0, 0
0.245, 0.065, 0.095, 0, 0, 0, 0
0.245, 0.065, 0.1, 0, 0, 0, 0
0.245, 0.07, -0.1, 0, 0, 0, 1
0.245, 0.07, -0.095, 0, 0, 0, 1
0.245, 0.07, -0.09, 0, 0, 0, 1
0.245, 0.07, -0.085, 0, 0, 0, 1
0.245, 0.07, -0.08, 0, 0, 0, 1
0.245, 0.07, -0.075, 0, 0, 0, 1
0.245, 0.07, -0.07, 0, 0, 0, 1
0.245, 0.07, -0.065, 0, 0, 0, 1
0.245, 0.07, -0.06, 0, 0, 0, 1
0.245, 0.07, -0.055, 0, 0, 0, 1
0.245, 0.07, -0.05, 0, 0, 0, 1
0.245, 0.07, -0.045, 0, 0, 0, 1
0.245, 0.07, -0.04, 0, 0, 0, 1
0.245, 0.07, -0.035, 0, 0, 0, 1
0.245, 0.07, -0.03, 0, 0, 0, 1
0.245, 0.07, -0.025, 0, 0, 0, 1
0.245, 0.07, -0.02, 0, 0, 0, 1
0.245, 0.07, -0.015, 0, 0, 0, 1
0.245, 0.07, -0.01, 0, 0, 0, 1
0.245, 0.07, -0.005, 0, 0, 0, 1
0.245, 0.07, 0.0, 0, 0, 0, 1
0.245, 0.07, 0.005, 0, 0, 0, 1
0.245, 0.07, 0.01, 0, 0, 0, 1
0.245, 0.07, 0.015, 0, 0, 0, 1
0.245, 0.07, 0.02, 0, 0, 0, 1
0.245, 0.07, 0.025, 0, 0, 0, 0
0.245, 0.07, 0.03, 0, 0, 0, 0
0.245, 0.07, 0.035, 0, 0, 0, 0
0.245, 0.07, 0.04, 0, 0, 0, 1
0.245, 0.07, 0.045, 0, 0, 0, 0
0.245, 0.07, 0.05, 0, 0, 0, 0
0.245, 0.07, 0.055, 0, 0, 0, 0
0.245, 0.07, 0.06, 0, 0, 0, 0
0.245, 0.07, 0.065, 0, 0, 0, 0
0.245, 0.07, 0.07, 0, 0, 0, 0
0.245, 0.07, 0.075, 0, 0, 0, 0
0.245, 0.07, 0.08, 0, 0, 0, 0
0.245, 0.07, 0.085, 0, 0, 0, 1
0.245, 0.07, 0.09, 0, 0, 0, 0
0.245, 0.07, 0.095, 0, 0, 0, 0
0.245, 0.07, 0.1, 0, 0, 0, 0
0.245, 0.075, -0.1, 0, 0, 0, 1
0.245, 0.075, -0.095, 0, 0, 0, 1
0.245, 0.075, -0.09, 0, 0, 0, 1
0.245, 0.075, -0.085, 0, 0, 0, 1
0.245, 0.075, -0.08, 0, 0, 0, 1
0.245, 0.075, -0.075, 0, 0, 0, 1
0.245, 0.075, -0.07, 0, 0, 0, 1
0.245, 0.075, -0.065, 0, 0, 0, 1
0.245, 0.075, -0.06, 0, 0, 0, 1
0.245, 0.075, -0.055, 0, 0, 0, 1
0.245, 0.075, -0.05, 0, 0, 0, 1
0.245, 0.075, -0.045, 0, 0, 0, 1
0.245, 0.075, -0.04, 0, 0, 0, 1
0.245, 0.075, -0.035, 0, 0, 0, 1
0.245, 0.075, -0.03, 0, 0, 0, 1
0.245, 0.075, -0.025, 0, 0, 0, 1
0.245, 0.075, -0.02, 0, 0, 0, 1
0.245, 0.075, -0.015, 0, 0, 0, 1
0.245, 0.075, -0.01, 0, 0, 0, 1
0.245, 0.075, -0.005, 0, 0, 0, 1
0.245, 0.075, 0.0, 0, 0, 0, 1
0.245, 0.075, 0.005, 0, 0, 0, 1
0.245, 0.075, 0.01, 0, 0, 0, 1
0.245, 0.075, 0.015, 0, 0, 0, 1
0.245, 0.075, 0.02, 0, 0, 0, 1
0.245, 0.075, 0.025, 0, 0, 0, 1
0.245, 0.075, 0.03, 0, 0, 0, 1
0.245, 0.075, 0.035, 0, 0, 0, 0
0.245, 0.075, 0.04, 0, 0, 0, 0
0.245, 0.075, 0.045, 0, 0, 0, 0
0.245, 0.075, 0.05, 0, 0, 0, 0
0.245, 0.075, 0.055, 0, 0, 0, 0
0.245, 0.075, 0.06, 0, 0, 0, 0
0.245, 0.075, 0.065, 0, 0, 0, 0
0.245, 0.075, 0.07, 0, 0, 0, 0
0.245, 0.075, 0.075, 0, 0, 0, 0
0.245, 0.075, 0.08, 0, 0, 0, 0
0.245, 0.075, 0.085, 0, 0, 0, 0
0.245, 0.075, 0.09, 0, 0, 0, 0
0.245, 0.075, 0.095, 0, 0, 0, 0
0.245, 0.075, 0.1, 0, 0, 0, 1
0.245, 0.08, -0.1, 0, 0, 0, 1
0.245, 0.08, -0.095, 0, 0, 0, 1
0.245, 0.08, -0.09, 0, 0, 0, 1
0.245, 0.08, -0.085, 0, 0, 0, 1
0.245, 0.08, -0.08, 0, 0, 0, 1
0.245, 0.08, -0.075, 0, 0, 0, 1
0.245, 0.08, -0.07, 0, 0, 0, 1
0.245, 0.08, -0.065, 0, 0, 0, 1
0.245, 0.08, -0.06, 0, 0, 0, 1
0.245, 0.08, -0.055, 0, 0, 0, 1
0.245, 0.08, -0.05, 0, 0, 0, 1
0.245, 0.08, -0.045, 0, 0, 0, 1
0.245, 0.08, -0.04, 0, 0, 0, 1
0.245, 0.08, -0.035, 0, 0, 0, 1
0.245, 0.08, -0.03, 0, 0, 0, 1
0.245, 0.08, -0.025, 0, 0, 0, 1
0.245, 0.08, -0.02, 0, 0, 0, 1
0.245, 0.08, -0.015, 0, 0, 0, 1
0.245, 0.08, -0.01, 0, 0, 0, 1
0.245, 0.08, -0.005, 0, 0, 0, 1
0.245, 0.08, 0.0, 0, 0, 0, 1
0.245, 0.08, 0.005, 0, 0, 0, 1
0.245, 0.08, 0.01, 0, 0, 0, 1
0.245, 0.08, 0.015, 0, 0, 0, 1
0.245, 0.08, 0.02, 0, 0, 0, 1
0.245, 0.08, 0.025, 0, 0, 0, 1
0.245, 0.08, 0.03, 0, 0, 0, 1
0.245, 0.08, 0.035, 0, 0, 0, 1
0.245, 0.08, 0.04, 0, 0, 0, 1
0.245, 0.08, 0.045, 0, 0, 0, 0
0.245, 0.08, 0.05, 0, 0, 0, 0
0.245, 0.08, 0.055, 0, 0, 0, 0
0.245, 0.08, 0.06, 0, 0, 0, 0
0.245, 0.08, 0.065, 0, 0, 0, 0
0.245, 0.08, 0.07, 0, 0, 0, 0
0.245, 0.08, 0.075, 0, 0, 0, 0
0.245, 0.08, 0.08, 0, 0, 0, 1
0.245, 0.08, 0.085, 0, 0, 0, 0
0.245, 0.08, 0.09, 0, 0, 0, 0
0.245, 0.08, 0.095, 0, 0, 0, 0
0.245, 0.08, 0.1, 0, 0, 0, 0
0.245, 0.085, -0.1, 0, 0, 0, 1
0.245, 0.085, -0.095, 0, 0, 0, 1
0.245, 0.085, -0.09, 0, 0, 0, 1
0.245, 0.085, -0.085, 0, 0, 0, 1
0.245, 0.085, -0.08, 0, 0, 0, 1
0.245, 0.085, -0.075, 0, 0, 0, 1
0.245, 0.085, -0.07, 0, 0, 0, 1
0.245, 0.085, -0.065, 0, 0, 0, 1
0.245, 0.085, -0.06, 0, 0, 0, 1
0.245, 0.085, -0.055, 0, 0, 0, 1
0.245, 0.085, -0.05, 0, 0, 0, 1
0.245, 0.085, -0.045, 0, 0, 0, 1
0.245, 0.085, -0.04, 0, 0, 0, 1
0.245, 0.085, -0.035, 0, 0, 0, 1
0.245, 0.085, -0.03, 0, 0, 0, 1
0.245, 0.085, -0.025, 0, 0, 0, 1
0.245, 0.085, -0.02, 0, 0, 0, 1
0.245, 0.085, -0.015, 0, 0, 0, 1
0.245, 0.085, -0.01, 0, 0, 0, 1
0.245, 0.085, -0.005, 0, 0, 0, 1
0.245, 0.085, 0.0, 0, 0, 0, 1
0.245, 0.085, 0.005, 0, 0, 0, 1
0.245, 0.085, 0.01, 0, 0, 0, 1
0.245, 0.085, 0.015, 0, 0, 0, 1
0.245, 0.085, 0.02, 0, 0, 0, 1
0.245, 0.085, 0.025, 0, 0, 0, 1
0.245, 0.085, 0.03, 0, 0, 0, 1
0.245, 0.085, 0.035, 0, 0, 0, 1
0.245, 0.085, 0.04, 0, 0, 0, 1
0.245, 0.085, 0.045, 0, 0, 0, 1
0.245, 0.085, 0.05, 0, 0, 0, 0
0.245, 0.085, 0.055, 0, 0, 0, 0
0.245, 0.085, 0.06, 0, 0, 0, 0
0.245, 0.085, 0.065, 0, 0, 0, 0
0.245, 0.085, 0.07, 0, 0, 0, 1
0.245, 0.085, 0.075, 0, 0, 0, 0
0.245, 0.085, 0.08, 0, 0, 0, 0
0.245, 0.085, 0.085, 0, 0, 0, 0
0.245, 0.085, 0.09, 0, 0, 0, 0
0.245, 0.085, 0.095, 0, 0, 0, 0
0.245, 0.085, 0.1, 0, 0, 0, 0
0.245, 0.09, -0.1, 0, 0, 0, 1
0.245, 0.09, -0.095, 0, 0, 0, 1
0.245, 0.09, -0.09, 0, 0, 0, 1
0.245, 0.09, -0.085, 0, 0, 0, 1
0.245, 0.09, -0.08, 0, 0, 0, 1
0.245, 0.09, -0.075, 0, 0, 0, 1
0.245, 0.09, -0.07, 0, 0, 0, 1
0.245, 0.09, -0.065, 0, 0, 0, 1
0.245, 0.09, -0.06, 0, 0, 0, 1
0.245, 0.09, -0.055, 0, 0, 0, 1
0.245, 0.09, -0.05, 0, 0, 0, 1
0.245, 0.09, -0.045, 0, 0, 0, 1
0.245, 0.09, -0.04, 0, 0, 0, 1
0.245, 0.09, -0.035, 0, 0, 0, 1
0.245, 0.09, -0.03, 0, 0, 0, 1
0.245, 0.09, -0.025, 0, 0, 0, 1
0.245, 0.09, -0.02, 0, 0, 0, 1
0.245, 0.09, -0.015, 0, 0, 0, 1
0.245, 0.09, -0.01, 0, 0, 0, 1
0.245, 0.09, -0.005, 0, 0, 0, 1
0.245, 0.09, 0.0, 0, 0, 0, 1
0.245, 0.09, 0.005, 0, 0, 0, 1
0.245, 0.09, 0.01, 0, 0, 0, 1
0.245, 0.09, 0.015, 0, 0, 0, 0
0.245, 0.09, 0.02, 0, 0, 0, 1
0.245, 0.09, 0.025, 0, 0, 0, 1
0.245, 0.09, 0.03, 0, 0, 0, 1
0.245, 0.09, 0.035, 0, 0, 0, 1
0.245, 0.09, 0.04, 0, 0, 0, 1
0.245, 0.09, 0.045, 0, 0, 0, 0
0.245, 0.09, 0.05, 0, 0, 0, 1
0.245, 0.09, 0.055, 0, 0, 0, 1
0.245, 0.09, 0.06, 0, 0, 0, 1
0.245, 0.09, 0.065, 0, 0, 0, 0
0.245, 0.09, 0.07, 0, 0, 0, 0
0.245, 0.09, 0.075, 0, 0, 0, 0
0.245, 0.09, 0.08, 0, 0, 0, 0
0.245, 0.09, 0.085, 0, 0, 0, 0
0.245, 0.09, 0.09, 0, 0, 0, 0
0.245, 0.09, 0.095, 0, 0, 0, 0
0.245, 0.09, 0.1, 0, 0, 0, 0
0.245, 0.095, -0.1, 0, 0, 0, 1
0.245, 0.095, -0.095, 0, 0, 0, 1
0.245, 0.095, -0.09, 0, 0, 0, 1
0.245, 0.095, -0.085, 0, 0, 0, 1
0.245, 0.095, -0.08, 0, 0, 0, 1
0.245, 0.095, -0.075, 0, 0, 0, 1
0.245, 0.095, -0.07, 0, 0, 0, 1
0.245, 0.095, -0.065, 0, 0, 0, 1
0.245, 0.095, -0.06, 0, 0, 0, 1
0.245, 0.095, -0.055, 0, 0, 0, 1
0.245, 0.095, -0.05, 0, 0, 0, 1
0.245, 0.095, -0.045, 0, 0, 0, 1
0.245, 0.095, -0.04, 0, 0, 0, 1
0.245, 0.095, -0.035, 0, 0, 0, 1
0.245, 0.095, -0.03, 0, 0, 0, 1
0.245, 0.095, -0.025, 0, 0, 0, 1
0.245, 0.095, -0.02, 0, 0, 0, 1
0.245, 0.095, -0.015, 0, 0, 0, 1
0.245, 0.095, -0.01, 0, 0, 0, 1
0.245, 0.095, -0.005, 0, 0, 0, 1
0.245, 0.095, 0.0, 0, 0, 0, 1
0.245, 0.095, 0.005, 0, 0, 0, 1
0.245, 0.095, 0.01, 0, 0, 0, 1
0.245, 0.095, 0.015, 0, 0, 0, 0
0.245, 0.095, 0.02, 0, 0, 0, 1
0.245, 0.095, 0.025, 0, 0, 0, 1
0.245, 0.095, 0.03, 0, 0, 0, 1
0.245, 0.095, 0.035, 0, 0, 0, 0
0.245, 0.095, 0.04, 0, 0, 0, 1
0.245, 0.095, 0.045, 0, 0, 0, 1
0.245, 0.095, 0.05, 0, 0, 0, 1
0.245, 0.095, 0.055, 0, 0, 0, 1
0.245, 0.095, 0.06, 0, 0, 0, 1
0.245, 0.095, 0.065, 0, 0, 0, 0
0.245, 0.095, 0.07, 0, 0, 0, 1
0.245, 0.095, 0.075, 0, 0, 0, 0
0.245, 0.095, 0.08, 0, 0, 0, 1
0.245, 0.095, 0.085, 0, 0, 0, 0
0.245, 0.095, 0.09, 0, 0, 0, 0
0.245, 0.095, 0.095, 0, 0, 0, 0
0.245, 0.095, 0.1, 0, 0, 0, 1
0.245, 0.1, -0.1, 0, 0, 0, 1
0.245, 0.1, -0.095, 0, 0, 0, 1
0.245, 0.1, -0.09, 0, 0, 0, 1
0.245, 0.1, -0.085, 0, 0, 0, 1
0.245, 0.1, -0.08, 0, 0, 0, 1
0.245, 0.1, -0.075, 0, 0, 0, 1
0.245, 0.1, -0.07, 0, 0, 0, 1
0.245, 0.1, -0.065, 0, 0, 0, 1
0.245, 0.1, -0.06, 0, 0, 0, 1
0.245, 0.1, -0.055, 0, 0, 0, 1
0.245, 0.1, -0.05, 0, 0, 0, 1
0.245, 0.1, -0.045, 0, 0, 0, 1
0.245, 0.1, -0.04, 0, 0, 0, 1
0.245, 0.1, -0.035, 0, 0, 0, 1
0.245, 0.1, -0.03, 0, 0, 0, 1
0.245, 0.1, -0.025, 0, 0, 0, 1
0.245, 0.1, -0.02, 0, 0, 0, 1
0.245, 0.1, -0.015, 0, 0, 0, 1
0.245, 0.1, -0.01, 0, 0, 0, 1
0.245, 0.1, -0.005, 0, 0, 0, 1
0.245, 0.1, 0.0, 0, 0, 0, 1
0.245, 0.1, 0.005, 0, 0, 0, 1
0.245, 0.1, 0.01, 0, 0, 0, 1
0.245, 0.1, 0.015, 0, 0, 0, 1
0.245, 0.1, 0.02, 0, 0, 0, 1
0.245, 0.1, 0.025, 0, 0, 0, 1
0.245, 0.1, 0.03, 0, 0, 0, 1
0.245, 0.1, 0.035, 0, 0, 0, 1
0.245, 0.1, 0.04, 0, 0, 0, 1
0.245, 0.1, 0.045, 0, 0, 0, 1
0.245, 0.1, 0.05, 0, 0, 0, 0
0.245, 0.1, 0.055, 0, 0, 0, 0
0.245, 0.1, 0.06, 0, 0, 0, 0
0.245, 0.1, 0.065, 0, 0, 0, 0
0.245, 0.1, 0.07, 0, 0, 0, 1
0.245, 0.1, 0.075, 0, 0, 0, 1
0.245, 0.1, 0.08, 0, 0, 0, 0
0.245, 0.1, 0.085, 0, 0, 0, 0
0.245, 0.1, 0.09, 0, 0, 0, 1
0.245, 0.1, 0.095, 0, 0, 0, 1
0.245, 0.1, 0.1, 0, 0, 0, 0
0.245, 0.105, -0.1, 0, 0, 0, 0
0.245, 0.105, -0.095, 0, 0, 0, 1
0.245, 0.105, -0.09, 0, 0, 0, 1
0.245, 0.105, -0.085, 0, 0, 0, 1
0.245, 0.105, -0.08, 0, 0, 0, 1
0.245, 0.105, -0.075, 0, 0, 0, 1
0.245, 0.105, -0.07, 0, 0, 0, 1
0.245, 0.105, -0.065, 0, 0, 0, 1
0.245, 0.105, -0.06, 0, 0, 0, 1
0.245, 0.105, -0.055, 0, 0, 0, 1
0.245, 0.105, -0.05, 0, 0, 0, 1
0.245, 0.105, -0.045, 0, 0, 0, 1
0.245, 0.105, -0.04, 0, 0, 0, 1
0.245, 0.105, -0.035, 0, 0, 0, 1
0.245, 0.105, -0.03, 0, 0, 0, 1
0.245, 0.105, -0.025, 0, 0, 0, 1
0.245, 0.105, -0.02, 0, 0, 0, 1
0.245, 0.105, -0.015, 0, 0, 0, 1
0.245, 0.105, -0.01, 0, 0, 0, 1
0.245, 0.105, -0.005, 0, 0, 0, 1
0.245, 0.105, 0.0, 0, 0, 0, 1
0.245, 0.105, 0.005, 0, 0, 0, 1
0.245, 0.105, 0.01, 0, 0, 0, 1
0.245, 0.105, 0.015, 0, 0, 0, 1
0.245, 0.105, 0.02, 0, 0, 0, 1
0.245, 0.105, 0.025, 0, 0, 0, 1
0.245, 0.105, 0.03, 0, 0, 0, 1
0.245, 0.105, 0.035, 0, 0, 0, 1
0.245, 0.105, 0.04, 0, 0, 0, 1
0.245, 0.105, 0.045, 0, 0, 0, 0
0.245, 0.105, 0.05, 0, 0, 0, 1
0.245, 0.105, 0.055, 0, 0, 0, 1
0.245, 0.105, 0.06, 0, 0, 0, 1
0.245, 0.105, 0.065, 0, 0, 0, 0
0.245, 0.105, 0.07, 0, 0, 0, 0
0.245, 0.105, 0.075, 0, 0, 0, 0
0.245, 0.105, 0.08, 0, 0, 0, 0
0.245, 0.105, 0.085, 0, 0, 0, 0
0.245, 0.105, 0.09, 0, 0, 0, 0
0.245, 0.105, 0.095, 0, 0, 0, 0
0.245, 0.105, 0.1, 0, 0, 0, 1
0.245, 0.11, -0.1, 0, 0, 0, 0
0.245, 0.11, -0.095, 0, 0, 0, 1
0.245, 0.11, -0.09, 0, 0, 0, 1
0.245, 0.11, -0.085, 0, 0, 0, 1
0.245, 0.11, -0.08, 0, 0, 0, 1
0.245, 0.11, -0.075, 0, 0, 0, 1
0.245, 0.11, -0.07, 0, 0, 0, 1
0.245, 0.11, -0.065, 0, 0, 0, 1
0.245, 0.11, -0.06, 0, 0, 0, 1
0.245, 0.11, -0.055, 0, 0, 0, 1
0.245, 0.11, -0.05, 0, 0, 0, 1
0.245, 0.11, -0.045, 0, 0, 0, 1
0.245, 0.11, -0.04, 0, 0, 0, 1
0.245, 0.11, -0.035, 0, 0, 0, 1
0.245, 0.11, -0.03, 0, 0, 0, 1
0.245, 0.11, -0.025, 0, 0, 0, 1
0.245, 0.11, -0.02, 0, 0, 0, 1
0.245, 0.11, -0.015, 0, 0, 0, 1
0.245, 0.11, -0.01, 0, 0, 0, 1
0.245, 0.11, -0.005, 0, 0, 0, 1
0.245, 0.11, 0.0, 0, 0, 0, 1
0.245, 0.11, 0.005, 0, 0, 0, 1
0.245, 0.11, 0.01, 0, 0, 0, 1
0.245, 0.11, 0.015, 0, 0, 0, 1
0.245, 0.11, 0.02, 0, 0, 0, 1
0.245, 0.11, 0.025, 0, 0, 0, 1
0.245, 0.11, 0.03, 0, 0, 0, 1
0.245, 0.11, 0.035, 0, 0, 0, 1
0.245, 0.11, 0.04, 0, 0, 0, 0
0.245, 0.11, 0.045, 0, 0, 0, 1
0.245, 0.11, 0.05, 0, 0, 0, 1
0.245, 0.11, 0.055, 0, 0, 0, 0
0.245, 0.11, 0.06, 0, 0, 0, 0
0.245, 0.11, 0.065, 0, 0, 0, 0
0.245, 0.11, 0.07, 0, 0, 0, 0
0.245, 0.11, 0.075, 0, 0, 0, 0
0.245, 0.11, 0.08, 0, 0, 0, 0
0.245, 0.11, 0.085, 0, 0, 0, 0
0.245, 0.11, 0.09, 0, 0, 0, 0
0.245, 0.11, 0.095, 0, 0, 0, 0
0.245, 0.11, 0.1, 0, 0, 0, 0
0.245, 0.115, -0.1, 0, 0, 0, 0
0.245, 0.115, -0.095, 0, 0, 0, 1
0.245, 0.115, -0.09, 0, 0, 0, 1
0.245, 0.115, -0.085, 0, 0, 0, 1
0.245, 0.115, -0.08, 0, 0, 0, 1
0.245, 0.115, -0.075, 0, 0, 0, 1
0.245, 0.115, -0.07, 0, 0, 0, 1
0.245, 0.115, -0.065, 0, 0, 0, 1
0.245, 0.115, -0.06, 0, 0, 0, 1
0.245, 0.115, -0.055, 0, 0, 0, 1
0.245, 0.115, -0.05, 0, 0, 0, 1
0.245, 0.115, -0.045, 0, 0, 0, 1
0.245, 0.115, -0.04, 0, 0, 0, 1
0.245, 0.115, -0.035, 0, 0, 0, 1
0.245, 0.115, -0.03, 0, 0, 0, 1
0.245, 0.115, -0.025, 0, 0, 0, 1
0.245, 0.115, -0.02, 0, 0, 0, 1
0.245, 0.115, -0.015, 0, 0, 0, 1
0.245, 0.115, -0.01, 0, 0, 0, 1
0.245, 0.115, -0.005, 0, 0, 0, 1
0.245, 0.115, 0.0, 0, 0, 0, 1
0.245, 0.115, 0.005, 0, 0, 0, 1
0.245, 0.115, 0.01, 0, 0, 0, 1
0.245, 0.115, 0.015, 0, 0, 0, 0
0.245, 0.115, 0.02, 0, 0, 0, 1
0.245, 0.115, 0.025, 0, 0, 0, 0
0.245, 0.115, 0.03, 0, 0, 0, 1
0.245, 0.115, 0.035, 0, 0, 0, 1
0.245, 0.115, 0.04, 0, 0, 0, 1
0.245, 0.115, 0.045, 0, 0, 0, 1
0.245, 0.115, 0.05, 0, 0, 0, 1
0.245, 0.115, 0.055, 0, 0, 0, 0
0.245, 0.115, 0.06, 0, 0, 0, 0
0.245, 0.115, 0.065, 0, 0, 0, 0
0.245, 0.115, 0.07, 0, 0, 0, 0
0.245, 0.115, 0.075, 0, 0, 0, 0
0.245, 0.115, 0.08, 0, 0, 0, 0
0.245, 0.115, 0.085, 0, 0, 0, 0
0.245, 0.115, 0.09, 0, 0, 0, 0
0.245, 0.115, 0.095, 0, 0, 0, 0
0.245, 0.115, 0.1, 0, 0, 0, 0
0.245, 0.12, -0.1, 0, 0, 0, 0
0.245, 0.12, -0.095, 0, 0, 0, 1
0.245, 0.12, -0.09, 0, 0, 0, 1
0.245, 0.12, -0.085, 0, 0, 0, 1
0.245, 0.12, -0.08, 0, 0, 0, 1
0.245, 0.12, -0.075, 0, 0, 0, 1
0.245, 0.12, -0.07, 0, 0, 0, 1
0.245, 0.12, -0.065, 0, 0, 0, 1
0.245, 0.12, -0.06, 0, 0, 0, 1
0.245, 0.12, -0.055, 0, 0, 0, 1
0.245, 0.12, -0.05, 0, 0, 0, 1
0.245, 0.12, -0.045, 0, 0, 0, 1
0.245, 0.12, -0.04, 0, 0, 0, 1
0.245, 0.12, -0.035, 0, 0, 0, 1
0.245, 0.12, -0.03, 0, 0, 0, 1
0.245, 0.12, -0.025, 0, 0, 0, 1
0.245, 0.12, -0.02, 0, 0, 0, 1
0.245, 0.12, -0.015, 0, 0, 0, 1
0.245, 0.12, -0.01, 0, 0, 0, 1
0.245, 0.12, -0.005, 0, 0, 0, 1
0.245, 0.12, 0.0, 0, 0, 0, 1
0.245, 0.12, 0.005, 0, 0, 0, 1
0.245, 0.12, 0.01, 0, 0, 0, 1
0.245, 0.12, 0.015, 0, 0, 0, 1
0.245, 0.12, 0.02, 0, 0, 0, 1
0.245, 0.12, 0.025, 0, 0, 0, 1
0.245, 0.12, 0.03, 0, 0, 0, 1
0.245, 0.12, 0.035, 0, 0, 0, 1
0.245, 0.12, 0.04, 0, 0, 0, 0
0.245, 0.12, 0.045, 0, 0, 0, 1
0.245, 0.12, 0.05, 0, 0, 0, 1
0.245, 0.12, 0.055, 0, 0, 0, 1
0.245, 0.12, 0.06, 0, 0, 0, 0
0.245, 0.12, 0.065, 0, 0, 0, 0
0.245, 0.12, 0.07, 0, 0, 0, 0
0.245, 0.12, 0.075, 0, 0, 0, 0
0.245, 0.12, 0.08, 0, 0, 0, 0
0.245, 0.12, 0.085, 0, 0, 0, 0
0.245, 0.12, 0.09, 0, 0, 0, 0
0.245, 0.12, 0.095, 0, 0, 0, 0
0.245, 0.12, 0.1, 0, 0, 0, 0
0.245, 0.125, -0.1, 0, 0, 0, 0
0.245, 0.125, -0.095, 0, 0, 0, 1
0.245, 0.125, -0.09, 0, 0, 0, 1
0.245, 0.125, -0.085, 0, 0, 0, 1
0.245, 0.125, -0.08, 0, 0, 0, 1
0.245, 0.125, -0.075, 0, 0, 0, 1
0.245, 0.125, -0.07, 0, 0, 0, 1
0.245, 0.125, -0.065, 0, 0, 0, 1
0.245, 0.125, -0.06, 0, 0, 0, 1
0.245, 0.125, -0.055, 0, 0, 0, 1
0.245, 0.125, -0.05, 0, 0, 0, 1
0.245, 0.125, -0.045, 0, 0, 0, 1
0.245, 0.125, -0.04, 0, 0, 0, 1
0.245, 0.125, -0.035, 0, 0, 0, 1
0.245, 0.125, -0.03, 0, 0, 0, 1
0.245, 0.125, -0.025, 0, 0, 0, 1
0.245, 0.125, -0.02, 0, 0, 0, 1
0.245, 0.125, -0.015, 0, 0, 0, 1
0.245, 0.125, -0.01, 0, 0, 0, 1
0.245, 0.125, -0.005, 0, 0, 0, 1
0.245, 0.125, 0.0, 0, 0, 0, 1
0.245, 0.125, 0.005, 0, 0, 0, 1
0.245, 0.125, 0.01, 0, 0, 0, 1
0.245, 0.125, 0.015, 0, 0, 0, 1
0.245, 0.125, 0.02, 0, 0, 0, 1
0.245, 0.125, 0.025, 0, 0, 0, 1
0.245, 0.125, 0.03, 0, 0, 0, 1
0.245, 0.125, 0.035, 0, 0, 0, 1
0.245, 0.125, 0.04, 0, 0, 0, 1
0.245, 0.125, 0.045, 0, 0, 0, 1
0.245, 0.125, 0.05, 0, 0, 0, 1
0.245, 0.125, 0.055, 0, 0, 0, 1
0.245, 0.125, 0.06, 0, 0, 0, 1
0.245, 0.125, 0.065, 0, 0, 0, 1
0.245, 0.125, 0.07, 0, 0, 0, 0
0.245, 0.125, 0.075, 0, 0, 0, 0
0.245, 0.125, 0.08, 0, 0, 0, 0
0.245, 0.125, 0.085, 0, 0, 0, 0
0.245, 0.125, 0.09, 0, 0, 0, 0
0.245, 0.125, 0.095, 0, 0, 0, 0
0.245, 0.125, 0.1, 0, 0, 0, 0
0.245, 0.13, -0.1, 0, 0, 0, 0
0.245, 0.13, -0.095, 0, 0, 0, 1
0.245, 0.13, -0.09, 0, 0, 0, 1
0.245, 0.13, -0.085, 0, 0, 0, 1
0.245, 0.13, -0.08, 0, 0, 0, 1
0.245, 0.13, -0.075, 0, 0, 0, 1
0.245, 0.13, -0.07, 0, 0, 0, 1
0.245, 0.13, -0.065, 0, 0, 0, 1
